familia;indice_fam;subposicion_1;subposicion_2;subposicion_3;subposicion_4;energia
185;1;2;2;3;4;5.8093338
185;2;2;2;4;3;5.8093338
185;3;4;3;2;2;5.8093338
185;4;3;4;2;2;5.8093338
186;1;2;2;3;5;1.4870479000000012
186;2;2;2;5;3;1.4870479000000012
186;3;5;3;2;2;1.4870479000000003
186;4;3;5;2;2;1.4870479000000003
187;1;2;2;4;5;1.8844718000000018
187;2;2;2;5;4;1.8844718000000018
187;3;5;4;2;2;1.884471800000001
187;4;4;5;2;2;1.884471800000001
188;1;2;3;0;4;2.166617
188;2;3;2;4;0;2.166617
188;3;4;0;3;2;2.166617
188;4;0;4;2;3;2.166617
189;1;2;3;0;5;-1.1504339999999988
189;2;3;2;5;0;-1.1504339999999988
189;3;5;0;3;2;-1.1504339999999988
189;4;0;5;2;3;-1.1504339999999988
190;1;2;3;1;4;5.579587699999999
190;2;3;2;4;1;5.5795877
190;3;4;1;3;2;5.5795877
190;4;1;4;2;3;5.5795877
191;1;2;3;1;5;3.154117000000001
191;2;3;2;5;1;3.154117000000001
191;3;5;1;3;2;3.154117000000002
191;4;1;5;2;3;3.154117000000002
192;1;2;3;2;4;4.1573006999999995
192;2;3;2;4;2;4.1573007
192;3;4;2;3;2;4.1573007
192;4;2;4;2;3;4.1573007
193;1;2;3;2;5;0.8721330000000016
193;2;3;2;5;2;0.8721330000000007
193;3;5;2;3;2;0.8721330000000016
193;4;2;5;2;3;0.8721330000000016
194;1;2;3;3;3;3.0726401999999995
194;2;3;2;3;3;3.0726401999999995
194;3;3;3;3;2;3.0726401999999995
194;4;3;3;2;3;3.0726401999999995
195;1;2;3;3;4;2.9557969999999996
195;2;3;2;4;3;2.9557969999999996
195;3;4;3;3;2;2.9557969999999996
195;4;3;4;2;3;2.9557969999999996
196;1;2;3;3;5;-1.1245983999999982
196;2;3;2;5;3;-1.124598399999999
196;3;5;3;3;2;-1.124598399999999
196;4;3;5;2;3;-1.124598399999999
197;1;2;3;4;4;4.0455936999999995
197;2;3;2;4;4;4.0455936999999995
197;3;4;4;3;2;4.0455936999999995
197;4;4;4;2;3;4.0455936999999995
198;1;2;3;4;5;0.045113000000000625
198;2;3;2;5;4;0.045113000000000625
198;3;5;4;3;2;0.0451130000000024
198;4;4;5;2;3;0.0451130000000024
199;1;2;3;5;5;2.636137100000002
199;2;3;2;5;5;2.636137100000002
199;3;5;5;3;2;2.636137100000002
199;4;5;5;2;3;2.636137100000002
200;1;2;4;0;5;1.4856433000000004
200;2;4;2;5;0;1.4856433000000004
200;3;5;0;4;2;1.4856433000000004
200;4;0;5;2;4;1.4856433000000004
201;1;2;4;1;5;6.4082749
201;2;4;2;5;1;6.408274900000001
201;3;5;1;4;2;6.408274900000001
201;4;1;5;2;4;6.408274900000001
202;1;2;4;2;5;1.8229918000000005
202;2;4;2;5;2;1.8229918000000014
202;3;5;2;4;2;1.8229918000000014
202;4;2;5;2;4;1.8229918000000014
203;1;2;4;3;4;5.3239843
203;2;4;2;4;3;5.3239843
203;3;4;3;4;2;5.3239843
203;4;3;4;2;4;5.3239843
204;1;2;4;3;5;0.5985479000000007
204;2;4;2;5;3;0.5985479000000007
204;3;5;3;4;2;0.5985479000000016
204;4;3;5;2;4;0.5985479000000016
205;1;2;4;4;4;7.8603448
205;2;4;2;4;4;7.8603448
205;3;4;4;4;2;7.8603448
205;4;4;4;2;4;7.8603448
206;1;2;4;4;5;3.214823100000001
206;2;4;2;5;4;3.214823100000002
206;3;5;4;4;2;3.214823100000001
206;4;4;5;2;4;3.214823100000001
207;1;2;4;5;5;2.831133900000003
207;2;4;2;5;5;2.8311339000000038
207;3;5;5;4;2;2.8311339000000038
207;4;5;5;2;4;2.831133900000003
208;1;2;5;3;5;4.083189700000002
208;2;5;2;5;3;4.083189700000003
208;3;5;3;5;2;4.083189700000003
208;4;3;5;2;5;4.083189700000002
209;1;2;5;4;5;3.7247516000000047
209;2;5;2;5;4;3.7247516000000047
209;3;5;4;5;2;3.724751600000003
209;4;4;5;2;5;3.724751600000003
210;1;2;5;5;5;13.472571300000002
210;2;5;2;5;5;13.472571300000002
210;3;5;5;5;2;13.472571300000002
210;4;5;5;2;5;13.472571300000002
211;1;3;0;0;4;2.4437567
211;2;0;3;4;0;2.4437567
211;3;4;0;0;3;2.4437567
211;4;0;4;3;0;2.4437567
212;1;3;0;0;5;1.7602127999999997
212;2;0;3;5;0;1.7602127999999997
212;3;5;0;0;3;1.7602127999999997
212;4;0;5;3;0;1.7602127999999997
213;1;3;0;1;3;2.8358515
213;2;0;3;3;1;2.8358515
213;3;3;1;0;3;2.8358515
213;4;1;3;3;0;2.8358515
214;1;3;0;1;4;4.3359190000000005
214;2;0;3;4;1;4.3359190000000005
214;3;4;1;0;3;4.3359190000000005
214;4;1;4;3;0;4.3359190000000005
215;1;3;0;1;5;4.5439554
215;2;0;3;5;1;4.5439554
215;3;5;1;0;3;4.5439554
215;4;1;5;3;0;4.5439554
216;1;3;0;2;3;1.3803815000000002
216;2;0;3;3;2;1.3803815000000002
216;3;3;2;0;3;1.3803815000000002
216;4;2;3;3;0;1.3803815000000002
217;1;3;0;2;4;3.6274243999999998
217;2;0;3;4;2;3.6274243999999998
217;3;4;2;0;3;3.6274243999999998
217;4;2;4;3;0;3.6274243999999998
218;1;3;0;2;5;2.9757638
218;2;0;3;5;2;2.9757638
218;3;5;2;0;3;2.9757638
218;4;2;5;3;0;2.9757638
219;1;3;0;3;4;3.7445837999999996
219;2;0;3;4;3;3.7445837999999996
219;3;4;3;0;3;3.7445837999999996
219;4;3;4;3;0;3.7445837999999996
220;1;3;0;3;5;2.2976954999999997
220;2;0;3;5;3;2.2976954999999997
220;3;5;3;0;3;2.2976954999999997
220;4;3;5;3;0;2.2976954999999997
221;1;3;0;4;5;4.1990374
221;2;0;3;5;4;4.1990374
221;3;5;4;0;3;4.1990374
221;4;4;5;3;0;4.1990374
222;1;3;1;0;4;3.807646900000001
222;2;1;3;4;0;3.807646900000001
222;3;4;0;1;3;3.807646900000001
222;4;0;4;3;1;3.807646900000001
223;1;3;1;0;5;3.7182043000000005
223;2;1;3;5;0;3.7182043000000005
223;3;5;0;1;3;3.7182043000000005
223;4;0;5;3;1;3.7182043000000005
224;1;3;1;1;4;5.436339
224;2;1;3;4;1;5.436339000000001
224;3;4;1;1;3;5.436339
224;4;1;4;3;1;5.436339000000001
225;1;3;1;1;5;6.2384767
225;2;1;3;5;1;6.2384767000000005
225;3;5;1;1;3;6.2384767000000005
225;4;1;5;3;1;6.2384767000000005
226;1;3;1;2;3;1.6039606000000002
226;2;1;3;3;2;1.6039606000000002
226;3;3;2;1;3;1.6039605999999997
226;4;2;3;3;1;1.6039606000000002
227;1;3;1;2;4;4.241820500000001
227;2;1;3;4;2;4.241820500000001
227;3;4;2;1;3;4.241820500000001
227;4;2;4;3;1;4.241820500000001
228;1;3;1;2;5;4.184261200000001
228;2;1;3;5;2;4.184261200000001
228;3;5;2;1;3;4.184261200000001
228;4;2;5;3;1;4.184261200000001
229;1;3;1;3;4;5.996261700000001
229;2;1;3;4;3;5.996261700000001
229;3;4;3;1;3;5.996261700000001
229;4;3;4;3;1;5.996261700000001
230;1;3;1;3;5;5.1434747000000005
230;2;1;3;5;3;5.1434747000000005
230;3;5;3;1;3;5.1434747000000005
230;4;3;5;3;1;5.1434747000000005
231;1;3;1;4;5;7.662897200000001
231;2;1;3;5;4;7.662897200000001
231;3;5;4;1;3;7.662897200000001
231;4;4;5;3;1;7.662897200000001
232;1;3;2;0;4;2.2024661
232;2;2;3;4;0;2.2024661
232;3;4;0;2;3;2.2024661
232;4;0;4;3;2;2.2024661
233;1;3;2;0;5;1.6637197000000001
233;2;2;3;5;0;1.6637197000000001
233;3;5;0;2;3;1.6637197000000001
233;4;0;5;3;2;1.6637197000000001
234;1;3;2;1;4;3.3451343
234;2;2;3;4;1;3.3451343000000007
234;3;4;1;2;3;3.3451343000000007
234;4;1;4;3;2;3.3451343000000007
235;1;3;2;1;5;3.697968199999999
235;2;2;3;5;1;3.697968200000001
235;3;5;1;2;3;3.6979682000000005
235;4;1;5;3;2;3.6979682000000005
236;1;3;2;2;4;1.3438430000000001
236;2;2;3;4;2;1.3438430000000006
236;3;4;2;2;3;1.3438430000000006
236;4;2;4;3;2;1.3438430000000006
237;1;3;2;2;5;0.8369799000000011
237;2;2;3;5;2;0.8369799000000011
237;3;5;2;2;3;0.8369799000000011
237;4;2;5;3;2;0.8369799000000011
238;1;3;2;3;4;3.909385
238;2;2;3;4;3;3.909385
238;3;4;3;2;3;3.909385
238;4;3;4;3;2;3.909385
239;1;3;2;3;5;2.6072942
239;2;2;3;5;3;2.6072942
239;3;5;3;2;3;2.6072942
239;4;3;5;3;2;2.6072942
240;1;3;2;4;5;2.8234176
240;2;2;3;5;4;2.8234176
240;3;5;4;2;3;2.823417600000001
240;4;4;5;3;2;2.823417600000001
241;1;3;3;0;4;3.7897292999999994
241;2;3;3;4;0;3.7897292999999994
241;3;4;0;3;3;3.7897292999999994
241;4;0;4;3;3;3.7897292999999994
242;1;3;3;0;5;3.4928733999999997
242;2;3;3;5;0;3.4928733999999997
242;3;5;0;3;3;3.4928733999999997
242;4;0;5;3;3;3.4928733999999997
243;1;3;3;1;4;6.5696793
243;2;3;3;4;1;6.5696793
243;3;4;1;3;3;6.5696793
243;4;1;4;3;3;6.5696793
244;1;3;3;1;5;7.164403699999999
244;2;3;3;5;1;7.164403699999999
244;3;5;1;3;3;7.164403699999999
244;4;1;5;3;3;7.164403699999999
245;1;3;3;2;4;5.3794888
245;2;3;3;4;2;5.3794888
245;3;4;2;3;3;5.3794888
245;4;2;4;3;3;5.3794888
246;1;3;3;2;5;5.1145162
246;2;3;3;5;2;5.1145162
246;3;5;2;3;3;5.1145162
246;4;2;5;3;3;5.1145162
247;1;3;3;3;4;4.660340699999999
247;2;3;3;4;3;4.660340699999999
247;3;4;3;3;3;4.660340699999999
247;4;3;4;3;3;4.660340699999999
248;1;3;3;3;5;3.6001404
248;2;3;3;5;3;3.6001404
248;3;5;3;3;3;3.600140399999999
248;4;3;5;3;3;3.600140399999999
249;1;3;3;4;5;4.5885513
249;2;3;3;5;4;4.5885513
249;3;5;4;3;3;4.5885513
249;4;4;5;3;3;4.5885513
250;1;3;4;0;5;4.4775464
250;2;4;3;5;0;4.4775464
250;3;5;0;4;3;4.4775464
250;4;0;5;3;4;4.4775464
251;1;3;4;1;5;8.767157300000001
251;2;4;3;5;1;8.767157300000001
251;3;5;1;4;3;8.767157300000001
251;4;1;5;3;4;8.767157300000001
252;1;3;4;2;5;4.4139707
252;2;4;3;5;2;4.4139707
252;3;5;2;4;3;4.4139707
252;4;2;5;3;4;4.4139707
253;1;3;4;3;5;3.6718824000000003
253;2;4;3;5;3;3.6718824000000003
253;3;5;3;4;3;3.6718823999999994
253;4;3;5;3;4;3.6718823999999994
254;1;3;4;4;4;7.7321837
254;2;4;3;4;4;7.7321837
254;3;4;4;4;3;7.7321837
254;4;4;4;3;4;7.7321837
255;1;3;4;4;5;6.1068571
255;2;4;3;5;4;6.1068571
255;3;5;4;4;3;6.106857100000001
255;4;4;5;3;4;6.106857100000001
256;1;3;4;5;5;5.965058400000001
256;2;4;3;5;5;5.965058400000001
256;3;5;5;4;3;5.965058400000001
256;4;5;5;3;4;5.965058400000001
257;1;3;5;4;5;5.8215579
257;2;5;3;5;4;5.821557900000001
257;3;5;4;5;3;5.821557900000001
257;4;4;5;3;5;5.8215579
258;1;3;5;5;5;15.811268100000003
258;2;5;3;5;5;15.811268100000003
258;3;5;5;5;3;15.811268100000003
258;4;5;5;3;5;15.811268100000003
259;1;4;0;0;5;0.8130417000000003
259;2;0;4;5;0;0.8130417000000003
259;3;5;0;0;4;0.8130417000000003
259;4;0;5;4;0;0.8130417000000003
260;1;4;0;1;4;6.754278200000001
260;2;0;4;4;1;6.754278200000001
260;3;4;1;0;4;6.754278200000001
260;4;1;4;4;0;6.754278200000001
261;1;4;0;1;5;3.987601300000001
261;2;0;4;5;1;3.987601300000001
261;3;5;1;0;4;3.987601300000001
261;4;1;5;4;0;3.987601300000001
262;1;4;0;2;4;5.896072800000001
262;2;0;4;4;2;5.896072800000001
262;3;4;2;0;4;5.896072800000001
262;4;2;4;4;0;5.896072800000001
263;1;4;0;2;5;2.2696989000000007
263;2;0;4;5;2;2.2696989000000007
263;3;5;2;0;4;2.2696989000000007
263;4;2;5;4;0;2.2696989000000007
264;1;4;0;3;4;5.8319317
264;2;0;4;4;3;5.8319317
264;3;4;3;0;4;5.8319317
264;4;3;4;4;0;5.8319317
265;1;4;0;3;5;1.4103301000000004
265;2;0;4;5;3;1.4103301000000004
265;3;5;3;0;4;1.4103301000000004
265;4;3;5;4;0;1.4103301000000004
266;1;4;0;4;5;3.373010700000001
266;2;0;4;5;4;3.373010700000001
266;3;5;4;0;4;3.373010700000001
266;4;4;5;4;0;3.373010700000001
267;1;4;1;0;5;3.6901223000000005
267;2;1;4;5;0;3.6901223000000005
267;3;5;0;1;4;3.6901223000000005
267;4;0;5;4;1;3.6901223000000005
268;1;4;1;1;5;6.6012117
268;2;1;4;5;1;6.601211700000002
268;3;5;1;1;4;6.601211700000002
268;4;1;5;4;1;6.601211700000002
269;1;4;1;2;4;7.429558000000002
269;2;1;4;4;2;7.429558000000002
269;3;4;2;1;4;7.429558000000001
269;4;2;4;4;1;7.429558000000001
270;1;4;1;2;5;4.397285400000001
270;2;1;4;5;2;4.397285400000001
270;3;5;2;1;4;4.397285400000001
270;4;2;5;4;1;4.397285400000001
271;1;4;1;3;4;9.0026987
271;2;1;4;4;3;9.0026987
271;3;4;3;1;4;9.0026987
271;4;3;4;4;1;9.0026987
272;1;4;1;3;5;5.175198400000001
272;2;1;4;5;3;5.175198400000001
272;3;5;3;1;4;5.175198400000002
272;4;3;5;4;1;5.175198400000002
273;1;4;1;4;5;7.7559596000000015
273;2;1;4;5;4;7.7559596000000015
273;3;5;4;1;4;7.7559596000000015
273;4;4;5;4;1;7.7559596000000015
274;1;4;2;0;5;2.3826131000000013
274;2;2;4;5;0;2.3826131000000013
274;3;5;0;2;4;2.3826131000000013
274;4;0;5;4;2;2.3826131000000013
275;1;4;2;1;5;4.807678600000003
275;2;2;4;5;1;4.807678600000001
275;3;5;1;2;4;4.807678600000002
275;4;1;5;4;2;4.807678600000002
276;1;4;2;2;5;1.7969795000000017
276;2;2;4;5;2;1.7969795000000017
276;3;5;2;2;4;1.7969795000000017
276;4;2;5;4;2;1.7969795000000017
277;1;4;2;3;4;7.6627974000000005
277;2;2;4;4;3;7.6627974000000005
277;3;4;3;2;4;7.6627974000000005
277;4;3;4;4;2;7.6627974000000005
278;1;4;2;3;5;3.3859933000000018
278;2;2;4;5;3;3.385993300000001
278;3;5;3;2;4;3.385993300000001
278;4;3;5;4;2;3.385993300000001
279;1;4;2;4;5;3.663455400000002
279;2;2;4;5;4;3.663455400000001
279;3;5;4;2;4;3.663455400000002
279;4;4;5;4;2;3.663455400000002
280;1;4;3;0;5;2.5603625
280;2;3;4;5;0;2.5603625
280;3;5;0;3;4;2.5603625
280;4;0;5;4;3;2.5603625
281;1;4;3;1;5;6.622709800000001
281;2;3;4;5;1;6.622709800000001
281;3;5;1;3;4;6.622709800000001
281;4;1;5;4;3;6.622709800000001
282;1;4;3;2;5;4.423111500000001
282;2;3;4;5;2;4.423111500000001
282;3;5;2;3;4;4.423111500000001
282;4;2;5;4;3;4.423111500000001
283;1;4;3;3;5;2.7274352000000004
283;2;3;4;5;3;2.7274352000000004
283;3;5;3;3;4;2.7274352000000013
283;4;3;5;4;3;2.7274352000000013
284;1;4;3;4;5;3.7771848000000006
284;2;3;4;5;4;3.7771848000000006
284;3;5;4;3;4;3.7771848000000015
284;4;4;5;4;3;3.7771848000000015
285;1;4;4;0;5;3.798087400000001
285;2;4;4;5;0;3.798087400000001
285;3;5;0;4;4;3.798087400000001
285;4;0;5;4;4;3.798087400000001
286;1;4;4;1;5;8.478515300000002
286;2;4;4;5;1;8.478515300000002
286;3;5;1;4;4;8.478515300000002
286;4;1;5;4;4;8.478515300000002
287;1;4;4;2;5;3.9756179000000014
287;2;4;4;5;2;3.9756179000000014
287;3;5;2;4;4;3.9756179000000014
287;4;2;5;4;4;3.9756179000000014
288;1;4;4;3;5;3.052229100000001
288;2;4;4;5;3;3.052229100000001
288;3;5;3;4;4;3.052229100000001
288;4;3;5;4;4;3.052229100000001
289;1;4;4;4;5;5.548542500000002
289;2;4;4;5;4;5.548542500000002
289;3;5;4;4;4;5.548542500000002
289;4;4;5;4;4;5.548542500000002
290;1;4;5;5;5;14.687827200000005
290;2;5;4;5;5;14.687827200000005
290;3;5;5;5;4;14.687827200000005
290;4;5;5;4;5;14.687827200000005
291;1;5;0;1;5;11.0549543
291;2;0;5;5;1;11.0549543
291;3;5;1;0;5;11.0549543
291;4;1;5;5;0;11.0549543
292;1;5;0;2;5;8.8877481
292;2;0;5;5;2;8.8877481
292;3;5;2;0;5;8.8877481
292;4;2;5;5;0;8.8877481
293;1;5;0;3;5;8.270269800000001
293;2;0;5;5;3;8.270269800000001
293;3;5;3;0;5;8.270269800000001
293;4;3;5;5;0;8.270269800000001
294;1;5;0;4;5;9.587909400000001
294;2;0;5;5;4;9.587909400000001
294;3;5;4;0;5;9.587909400000001
294;4;4;5;5;0;9.587909400000001
295;1;5;1;2;5;11.9069149
295;2;1;5;5;2;11.9069149
295;3;5;2;1;5;11.9069149
295;4;2;5;5;1;11.9069149
296;1;5;1;3;5;12.9267184
296;2;1;5;5;3;12.9267184
296;3;5;3;1;5;12.9267184
296;4;3;5;5;1;12.9267184
297;1;5;1;4;5;14.8624386
297;2;1;5;5;4;14.8624386
297;3;5;4;1;5;14.8624386
297;4;4;5;5;1;14.8624386
298;1;5;2;3;5;10.277816300000001
298;2;2;5;5;3;10.277816300000001
298;3;5;3;2;5;10.277816300000001
298;4;3;5;5;2;10.277816300000001
299;1;5;2;4;5;9.910237400000002
299;2;2;5;5;4;9.910237400000002
299;3;5;4;2;5;9.910237400000002
299;4;4;5;5;2;9.910237400000002
300;1;5;3;4;5;9.228739100000002
300;2;3;5;5;4;9.228739100000002
300;3;5;4;3;5;9.228739100000002
300;4;4;5;5;3;9.228739100000002
301;1;0;0;1;1;4.4875204
301;2;1;1;0;0;4.4875204
302;1;0;0;2;2;2.615703
302;2;2;2;0;0;2.615703
303;1;0;0;3;3;2.3854751
303;2;3;3;0;0;2.3854751
304;1;0;0;4;4;5.6556662
304;2;4;4;0;0;5.6556662
305;1;0;0;5;5;10.8354146
305;2;5;5;0;0;10.8354146
306;1;1;1;2;2;6.998642000000001
306;2;2;2;1;1;6.998642
307;1;1;1;3;3;8.7769363
307;2;3;3;1;1;8.7769363
308;1;1;1;4;4;14.0649226
308;2;4;4;1;1;14.064922600000001
309;1;1;1;5;5;14.621914800000003
309;2;5;5;1;1;14.621914800000003
310;1;2;2;3;3;5.7448765
310;2;3;3;2;2;5.7448765
311;1;2;2;4;4;6.126843000000001
311;2;4;4;2;2;6.126843000000001
312;1;2;2;5;5;1.4553008000000016
312;2;5;5;2;2;1.4553008000000016
313;1;3;3;4;4;5.568836899999999
313;2;4;4;3;3;5.568836899999999
314;1;3;3;5;5;7.4214659
314;2;5;5;3;3;7.4214659
315;1;4;4;5;5;4.7617028000000055
315;2;5;5;4;4;4.7617028000000055
316;1;1;0;0;1;2.316772
316;2;0;1;1;0;2.316772
317;1;2;0;0;2;-1.9210818
317;2;0;2;2;0;-1.9210818
318;1;2;1;1;2;5.110032800000001
318;2;1;2;2;1;5.1100328
319;1;3;0;0;3;1.8627783
319;2;0;3;3;0;1.8627783
320;1;3;1;1;3;3.5454545
320;2;1;3;3;1;3.5454545
321;1;3;2;2;3;-1.1443061
321;2;2;3;3;2;-1.1443060999999997
322;1;4;0;0;4;4.4712989
322;2;0;4;4;0;4.4712989
323;1;4;1;1;4;8.7737873
323;2;1;4;4;1;8.773787300000002
324;1;4;2;2;4;5.278555900000001
324;2;2;4;4;2;5.278555900000001
325;1;4;3;3;4;6.7623488
325;2;3;4;4;3;6.7623488
326;1;5;0;0;5;7.2862934
326;2;0;5;5;0;7.2862934
327;1;5;1;1;5;14.560145
327;2;1;5;5;1;14.560145
328;1;5;2;2;5;8.446912000000001
328;2;2;5;5;2;8.446912000000001
329;1;5;3;3;5;8.824030500000001
329;2;3;5;5;3;8.824030500000001
330;1;5;4;4;5;11.080011500000001
330;2;4;5;5;4;11.080011500000001
331;1;0;1;0;1;3.2488128
331;2;1;0;1;0;3.2488128
332;1;0;2;0;2;0.4878906
332;2;2;0;2;0;0.4878906
333;1;0;3;0;3;2.3401828
333;2;3;0;3;0;2.3401828
334;1;0;4;0;4;5.5089517
334;2;4;0;4;0;5.5089517
335;1;0;5;0;5;12.1203087
335;2;5;0;5;0;12.1203087
336;1;1;2;1;2;5.557651000000002
336;2;2;1;2;1;5.557651
337;1;1;3;1;3;6.602109800000001
337;2;3;1;3;1;6.602109800000001
338;1;1;4;1;4;12.8452181
338;2;4;1;4;1;12.8452181
339;1;1;5;1;5;15.4287769
339;2;5;1;5;1;15.4287769
340;1;2;3;2;3;2.6227396
340;2;3;2;3;2;2.6227396000000005
341;1;2;4;2;4;5.7532005
341;2;4;2;4;2;5.7532005
342;1;2;5;2;5;2.287438500000002
342;2;5;2;5;2;2.287438500000002
343;1;3;4;3;4;5.377123699999999
343;2;4;3;4;3;5.377123699999999
344;1;3;5;3;5;6.3612965
344;2;5;3;5;3;6.361296500000001
345;1;4;5;4;5;5.343158000000004
345;2;5;4;5;4;5.343158000000003
346;1;1;1;1;1;9.7852416
347;1;2;2;2;2;1.8801876
348;1;3;3;3;3;4.004896399999999
349;1;4;4;4;4;10.1485824
350;1;5;5;5;5;28.427151800000004
